Date,Close
2020-05-28,131.6452210907053
2020-05-29,135.941127057904
2020-06-01,136.2285517261392
2020-06-02,142.9617369943802
2020-06-03,148.8579656765271
2020-06-04,150.78389439438462
2020-06-05,157.4252885920088
2020-06-08,159.4237638192215
2020-06-09,158.89072421722415
2020-06-10,160.1213412558152
2020-06-11,144.76237466520365
2020-06-12,148.5841117468797
2020-06-15,152.76746332519608
2020-06-16,155.81590326917967
2020-06-17,158.49565736221473
2020-06-18,156.0366342282493
2020-06-19,154.22504504363965
2020-06-22,157.64473913330858
2020-06-23,157.58592020929495
2020-06-24,152.87533452180756
2020-06-25,156.16570865776742
2020-06-26,152.1398668858933
2020-06-29,154.49510474905637
2020-06-30,160.8279013377956
2020-07-01,156.92355607792172
2020-07-02,159.97688169034424
2020-07-03,160.08053750633806
2020-07-06,167.62127279321808
2020-07-07,167.75529092060492
2020-07-08,173.49298674478857
2020-07-09,179.10172209283235
2020-07-10,177.22443199201118
2020-07-13,175.7039581837917
2020-07-14,181.22163732808096
2020-07-15,179.6657637987164
2020-07-16,179.92364436312937
2020-07-17,183.89269369962776
2020-07-20,189.01657507195665
2020-07-21,186.58187153556904
2020-07-22,186.77222421896653
2020-07-23,180.8669684761872
2020-07-24,177.45915719907433
2020-07-27,187.5090858643186
2020-07-28,180.18764040153707
2020-07-29,186.7069361399301
2020-07-30,191.25269067142955
2020-07-31,188.7798596340856
2020-08-03,197.1933632705692
2020-08-04,199.24670263790324
2020-08-05,198.2296113274143
2020-08-06,198.1581395191365
2020-08-07,195.36538516189464
2020-08-10,198.21419219362096
2020-08-11,193.868755268146
2020-08-12,203.96041421995812
2020-08-13,204.1860071159303
2020-08-14,202.42169203721417
2020-08-17,204.9956259717092
2020-08-18,202.9875948278247
2020-08-19,201.40037266403849
2020-08-20,200.2517110958699
2020-08-21,202.3131868840146
2020-08-24,212.4781759345491
2020-08-25,214.8416103152476
2020-08-26,220.18402572964555
2020-08-27,222.5725059769427
2020-08-28,227.17402172525647
2020-08-31,233.92753363817567
2020-09-01,239.36080515854067
2020-09-02,261.46475747680023
2020-09-03,234.93334294378064
2020-09-04,231.66663729247733
2020-09-07,230.16768574946903
2020-09-08,208.7960716602635
2020-09-09,215.744379873409
2020-09-10,207.48772490028523
2020-09-11,211.49965597406924
2020-09-14,217.3099459423224
2020-09-15,219.946217340163
2020-09-16,223.2949592068493
2020-09-17,224.79700644809031
2020-09-18,218.21482838092635
2020-09-21,215.4290657938325
2020-09-22,219.465108996569
2020-09-23,209.5780233919887
2020-09-24,213.87338496129
2020-09-25,219.8631430519481
2020-09-28,228.39077038320295
2020-09-29,224.86999374940544
2020-09-30,223.9058761295499
2020-10-01,228.84980639712248
2020-10-02,218.0073471668428
2020-10-05,231.56897473534852
2020-10-06,232.43729825156436
2020-10-07,238.78579064529572
2020-10-08,242.56352316824544
2020-10-09,246.87715251435696
2020-10-12,253.6164004882848
2020-10-13,253.28143457621613
2020-10-14,252.3560801097194
2020-10-15,251.9484981995948
2020-10-16,251.68948176104985
2020-10-19,250.0622523004657
2020-10-20,247.3119453412687
2020-10-21,246.9504397398784
2020-10-22,245.85191638106969
2020-10-23,244.3861039508869
2020-10-26,235.38865870881685
2020-10-27,236.168837662571
2020-10-28,225.58516172363488
2020-10-29,233.8694669103025
2020-10-30,229.79689601728023
2020-11-02,229.99050903657204
2020-11-03,235.72789383254224
2020-11-04,243.60386047796595
2020-11-05,260.7272991958467
2020-11-06,266.67219411758083
2020-11-09,264.38211014897337
2020-11-10,252.8710878324841
2020-11-11,266.8794781746531
2020-11-12,265.52695049767044
2020-11-13,267.3015396156424
2020-11-16,277.5711272381544
2020-11-17,273.332005028567
2020-11-18,270.1572783693791
2020-11-19,274.80373304113186
2020-11-20,273.58241829936026
2020-11-23,282.67564552871977
2020-11-24,289.0930924997184
2020-11-25,291.71774113108955
2020-11-26,298.0519077717707
2020-11-27,301.40578801377444
2020-11-30,305.0646187305793
2020-12-01,316.70260277914804
2020-12-02,316.95779577414925
2020-12-03,318.17415120540386
2020-12-04,334.48556101221885
2020-12-07,332.9815383030398
2020-12-08,333.89003756271643
2020-12-09,316.5683682598141
2020-12-10,316.44532732771523
2020-12-11,313.42933183652275
2020-12-14,321.75540659079843
2020-12-15,329.61646759700005
2020-12-16,324.9367246901589
2020-12-17,322.5990094678186
2020-12-18,319.53535569124506
2020-12-21,315.3772734850151
2020-12-22,316.359070549661
2020-12-23,312.07153047650314
2020-12-24,318.81034188248884
2020-12-25,322.99030099347414
2020-12-28,321.00807049572586
2020-12-29,319.5054961800299
2020-12-30,331.0205570900334
2020-12-31,332.82606993210044
2021-01-01,333.76860815582944
2021-01-04,332.23099764842834
2021-01-05,342.97647454824363
2021-01-06,342.6429240595795
2021-01-07,363.7614886949127
2021-01-08,367.2464859503485
2021-01-11,375.0470039590504
2021-01-12,376.729748060908
2021-01-13,379.4751754629391
2021-01-14,392.63661459463424
2021-01-15,381.0788978277504
2021-01-18,373.9367979701084
2021-01-19,394.6690852846154
2021-01-20,393.9307156317772
2021-01-21,403.20246401149456
2021-01-22,394.3706686375352
2021-01-25,398.0285108294874
2021-01-26,391.36898649651096
2021-01-27,360.30091214608063
2021-01-28,371.4731059505605
2021-01-29,362.8127245807166
2021-02-01,381.97159716530354
2021-02-02,389.4273368834553
2021-02-03,375.1786299189413
2021-02-04,379.1153761004924
2021-02-05,373.5606006022355
2021-02-08,395.52689707956125
2021-02-09,391.9334979557709
2021-02-10,393.5470414098439
2021-02-11,413.98632806942027
2021-02-12,421.897547135093
2021-02-15,423.1912554156866
2021-02-16,420.3989504986034
2021-02-17,406.7923723430676
2021-02-18,404.1420632099774
2021-02-19,420.1474752851936
2021-02-22,394.1460703640162
2021-02-23,392.7489891128108
2021-02-24,409.9512586137385
2021-02-25,373.01118095393423
2021-02-26,386.7854397117385
2021-03-01,400.46947750542296
2021-03-02,383.101010287717
2021-03-03,368.7987644950488
2021-03-04,335.14125967747367
2021-03-05,351.9189924603895
2021-03-08,325.49926273908454
2021-03-09,354.71519157236804
2021-03-10,346.00209261349136
2021-03-11,364.448142269366
2021-03-12,358.0542745358693
2021-03-15,370.5783618346564
2021-03-16,387.7739130692922
2021-03-17,396.10476314611407
2021-03-18,369.7973803298375
2021-03-19,380.6757703917357
2021-03-22,389.7576241612822
2021-03-23,375.4055066718565
2021-03-24,368.0390475686244
2021-03-25,366.9374548765778
2021-03-26,390.5204796861
2021-03-29,376.43316783005287
2021-03-30,369.40651383529496
2021-03-31,381.9889306302927
2021-04-01,404.801535570033
2021-04-02,403.1083356731117
2021-04-05,419.59657205247584
2021-04-06,417.198246709769
2021-04-07,418.2618114969413
2021-04-08,427.3431919042664
2021-04-09,424.8775138747948
2021-04-12,422.110206405356
2021-04-13,421.84012359431335
2021-04-14,415.5018537877865
2021-04-15,425.1825599901867
2021-04-16,426.2970125410025
2021-04-19,407.6863345679127
2021-04-20,400.50229491213366
2021-04-21,418.6439341539498
2021-04-22,402.0693080417048
2021-04-23,416.9488017701797
2021-04-26,426.0969486577023
2021-04-27,424.1142897620178
2021-04-28,412.5814523209078
2021-04-29,417.2238880500077
2021-04-30,396.4932930817966
2021-05-03,390.0168147299024
2021-05-04,377.5659421269431
2021-05-05,382.8097421508936
2021-05-06,388.50012955681154
2021-05-07,399.86714067334094
2021-05-10,368.8929971486172
2021-05-11,371.22461528485815
2021-05-12,347.40822015246414
2021-05-13,356.6324966979971
2021-05-14,367.8864523381845
2021-05-17,360.56662436095314
2021-05-18,349.48960875303607
2021-05-19,355.6131746784233
2021-05-20,370.6581094593474
2021-05-21,370.2638663038932
2021-05-24,380.12944461472
2021-05-25,379.4943174220288
2021-05-26,376.2774673341953
2021-05-27,379.9454375989738
2021-05-28,390.4317770037985
2021-05-31,393.4244852760352
2021-06-01,387.6496550437168
2021-06-02,393.6083344251924
2021-06-03,379.1603331906249
2021-06-04,393.134920814218
2021-06-07,390.05383134482446
2021-06-08,385.9495942137547
2021-06-09,384.8538488303824
2021-06-10,388.9392665194935
2021-06-11,395.0189428489587
2021-06-14,403.21407950893393
2021-06-15,399.0993052767872
2021-06-16,397.0165621130769
2021-06-17,402.3359818636775
2021-06-18,386.0005556544969
2021-06-21,390.8007664727665
2021-06-22,391.4318818846445
2021-06-23,399.3408803389822
2021-06-24,408.2585581856441
2021-06-25,408.0639063639263
2021-06-28,424.3845889717937
2021-06-29,429.5044621375413
2021-06-30,434.7252419438584
2021-07-01,420.7667512991283
2021-07-02,425.61116300112
2021-07-05,425.7338848916403
2021-07-06,421.69089362827896
2021-07-07,409.9240025590857
2021-07-08,400.990938160138
2021-07-09,410.5931538244371
2021-07-12,421.12847459397415
2021-07-13,414.398011791538
2021-07-14,414.2647374357379
2021-07-15,394.05307044118064
2021-07-16,382.0361961270981
2021-07-19,381.89201389148695
2021-07-20,388.9800425154994
2021-07-21,407.03020873600457
2021-07-22,399.0210217484089
2021-07-23,403.78759640846897
2021-07-26,399.4307967755039
2021-07-27,390.569652767861
2021-07-28,402.37321017043286
2021-07-29,411.64458960293103
2021-07-30,416.31349077414205
2021-08-02,421.8278636097171
2021-08-03,428.84918749092367
2021-08-04,439.7784499222767
2021-08-05,440.53484190733263
2021-08-06,435.0656891020776
2021-08-09,435.1422739732431
2021-08-10,425.3038268223414
2021-08-11,419.7648554044212
2021-08-12,418.3067363050137
2021-08-13,420.94370008872914
2021-08-16,416.6611499410264
2021-08-17,405.7849093997637
2021-08-18,402.03671393265626
2021-08-19,414.9251594653538
2021-08-20,415.6645997851384
2021-08-23,432.8380228935619
2021-08-24,427.895191591516
2021-08-25,438.6217855592362
2021-08-26,430.1598685145464
2021-08-27,444.221090722798
2021-08-30,447.3952100352043
2021-08-31,440.1749882504809
2021-09-01,436.67093213505103
2021-09-02,438.798117146824
2021-09-03,445.29683377998697
2021-09-06,445.5229396032782
2021-09-07,446.2653551233056
2021-09-08,435.3204734496203
2021-09-09,432.6986315392587
2021-09-10,429.5573255408478
2021-09-13,438.7211541577494
2021-09-14,439.0365448463025
2021-09-15,441.1904443501202
2021-09-16,445.1474308886452
2021-09-17,431.81152352910766
2021-09-20,414.81362301484165
2021-09-21,418.9518355294012
2021-09-22,435.9119056058263
2021-09-23,441.0962784501395
2021-09-24,442.3585938327767
2021-09-27,442.77263630946527
2021-09-28,415.16887759852415
2021-09-29,403.98307883829847
2021-09-30,400.8520263464641
2021-10-01,401.1737016421535
2021-10-04,390.501161037403
2021-10-05,400.3855338244084
2021-10-06,394.5168269247472
2021-10-07,402.5452494089392
2021-10-08,393.2143626822309
2021-10-11,391.7269730026218
2021-10-12,382.940790770721
2021-10-13,384.7018714515024
2021-10-14,404.6827493410609
2021-10-15,412.4614761751429
2021-10-18,417.7071962259701
2021-10-19,426.6256720763718
2021-10-20,425.5257178159464
2021-10-21,431.4958824246969
2021-10-22,423.9294587796244
2021-10-25,430.70552551124285
2021-10-26,431.22732198033606
2021-10-27,428.066147652787
2021-10-28,438.2547615158316
2021-10-29,440.4110945385885
2021-11-01,458.41710916831767
2021-11-02,466.5367520848483
2021-11-03,480.2459861500329
2021-11-04,503.2277664236668
2021-11-05,515.8260079334674
2021-11-08,527.6167926128492
2021-11-09,523.1702917509593
2021-11-10,505.1215573390195
2021-11-11,519.9054259695373
2021-11-12,523.5014490431653
2021-11-15,525.0966223162316
2021-11-16,530.0760200832273
2021-11-17,520.4963058079169
2021-11-18,540.8095108655216
2021-11-19,545.7690037189578
2021-11-22,531.2910017082344
2021-11-23,527.9597430194417
2021-11-24,536.7018074021208
2021-11-25,534.1171929381596
2021-11-26,512.3801956343677
2021-11-29,539.4016391090873
2021-11-30,523.9834621121133
2021-12-01,521.3579320516743
2021-12-02,519.5921111571826
2021-12-03,522.2773349312648
2021-12-06,527.9874690017331
2021-12-07,566.4953151743574
2021-12-08,560.7351208994737
2021-12-09,540.0980153696689
2021-12-10,547.250711350788
2021-12-13,518.6875511944769
2021-12-14,517.719757994859
2021-12-15,548.5768857337525
2021-12-16,516.7236542093586
2021-12-17,515.2217253867744
2021-12-20,511.4111853579021
2021-12-21,533.561187134701
2021-12-22,544.0027895842147
2021-12-23,554.393147198664
2021-12-24,549.9573109628195
2021-12-27,568.2213671737245
2021-12-28,565.2602230789806
2021-12-29,569.3276950997137
2021-12-30,560.1477538731857
2021-12-31,561.9114533534332
2022-01-03,579.1440558720902
2022-01-04,575.3945681293387
2022-01-05,541.2946484308093
2022-01-06,540.7660766265171
2022-01-07,509.5375443623027
2022-01-10,519.372871817161
2022-01-11,531.8142649631623
2022-01-12,526.6683379851175
2022-01-13,508.3774213854748
2022-01-14,524.469373761609
2022-01-17,523.378500973503
2022-01-18,484.063060981769
2022-01-19,464.0307660764101
2022-01-20,438.72132179577926
2022-01-21,434.4000667543456
2022-01-24,443.4097244325277
2022-01-25,417.76552895241286
2022-01-26,426.9250905377749
2022-01-27,398.9584094521718
2022-01-28,407.4960994294629
2022-01-31,441.895447058149
2022-02-01,447.2799335974591
2022-02-02,464.9213150122328
2022-02-03,424.7394821771828
2022-02-04,430.35884976799264
2022-02-07,436.0402034606713
2022-02-08,451.2535802116485
2022-02-09,471.5984180273943
2022-02-10,447.99812380398737
2022-02-11,413.7147727533625
2022-02-14,415.3915164995538
2022-02-15,445.3742233099712
2022-02-16,444.0482079447958
2022-02-17,415.5424062226917
2022-02-18,402.6968922076964
2022-02-21,401.4237125234104
2022-02-22,397.3802398523515
2022-02-23,383.1602455715352
2022-02-24,404.3778801058945
2022-02-25,411.136748415938
2022-02-28,403.7054571741605
2022-03-01,377.94023055748505
2022-03-02,396.15950355575126
2022-03-03,381.9246647906061
2022-03-04,370.6735465423926
2022-03-07,347.99934374154554
2022-03-08,354.662337413836
2022-03-09,376.9429786120044
2022-03-10,361.4698727928008
2022-03-11,351.2267943324544
2022-03-14,334.94711064646816
2022-03-15,362.2635937607921
2022-03-16,394.86682300803903
2022-03-17,396.0489366477853
2022-03-18,404.0515935554935
2022-03-21,406.3670388952282
2022-03-22,409.3032907635882
2022-03-23,395.62496495947954
2022-03-24,425.3101149250023
2022-03-25,430.34760580665983
2022-03-28,431.1184624717987
2022-03-29,445.2996187515492
2022-03-30,419.6420466514412
2022-03-31,405.5068241374266
2022-04-01,393.4976003925504
2022-04-04,408.7161729331724
2022-04-05,378.1127569756652
2022-04-06,365.413699798646
2022-04-07,364.08358819519646
2022-04-08,350.28516975373134
2022-04-11,343.3298320037966
2022-04-12,339.7236257946863
2022-04-13,349.414813892037
2022-04-14,333.94230878960127
2022-04-15,334.6913963414911
2022-04-18,344.08391104344275
2022-04-19,352.9378374214259
2022-04-20,347.2702359364398
2022-04-21,332.80446783679724
2022-04-22,323.8559171501391
2022-04-25,331.2288860006868
2022-04-26,306.8364381610203
2022-04-27,306.1473941474796
2022-04-28,332.36500344066053
2022-04-29,310.9812652477341
2022-05-02,328.0185304905721
2022-05-03,326.40774066834564
2022-05-04,344.35173247049806
2022-05-05,316.80492525597515
2022-05-06,314.53816294977355
2022-05-09,291.3437658625075
2022-05-10,306.89171658191924
2022-05-11,297.4035417899729
2022-05-12,299.3025780992136
2022-05-13,321.5638738267131
2022-05-16,309.008710941022
2022-05-17,335.66422005402035
2022-05-18,306.6990439207557
2022-05-19,307.0204211028697
2022-05-20,310.0097374544184
2022-05-23,313.4296310184281
2022-05-24,300.97822279123926
2022-05-25,307.9957799580655
2022-05-26,325.2371227089912
2022-05-27,342.3043143792011
2022-05-30,344.5248699294062
2022-05-31,338.34467706762854
2022-06-01,331.55400558846435
2022-06-02,358.39449818269543
2022-06-03,347.4734969217713
2022-06-06,348.012734828043
2022-06-07,353.60765374173843
2022-06-08,339.1488968756936
2022-06-09,326.6507956949309
2022-06-10,304.1899560599456
2022-06-13,278.4425394698086
2022-06-14,281.4566361557476
2022-06-15,287.7039360162656
2022-06-16,259.5026840672527
2022-06-17,260.1902648132647
2022-06-20,260.15447512823306
2022-06-21,273.4061172890284
2022-06-22,272.8590284889983
2022-06-23,266.06785751653155
2022-06-24,284.87258183338014
2022-06-27,286.52054384184663
2022-06-28,276.252713489986
2022-06-29,266.01434433950647
2022-06-30,261.2522632874058
2022-07-01,244.9536149738922
2022-07-04,245.74408641013008
2022-07-05,250.3240506210394
2022-07-06,251.0662358282472
2022-07-07,266.0715346992423
2022-07-08,271.0924031492183
2022-07-11,263.5468885501289
2022-07-12,269.0555978164121
2022-07-13,272.0075079238657
2022-07-14,282.1157434693444
2022-07-15,291.5581779605717
2022-07-18,285.4688681424647
2022-07-19,305.55206203732484
2022-07-20,318.91582132354307
2022-07-21,332.1924244939194
2022-07-22,319.71491371412947
2022-07-25,315.49780462877646
2022-07-26,308.4658531920406
2022-07-27,328.60739609454686
2022-07-28,339.6891340855311
2022-07-29,345.97519071744944
2022-08-01,347.95066411227214
2022-08-02,342.2582463478436
2022-08-03,356.59676636782973
2022-08-04,364.8812705427138
2022-08-05,362.1094362989207
2022-08-08,353.90460862138934
2022-08-09,330.6292651817733
2022-08-10,351.2376899871371
2022-08-11,346.47006307143107
2022-08-12,361.2491275394061
2022-08-15,361.7619332004657
2022-08-16,355.08384108979214
2022-08-17,338.4700391097981
2022-08-18,352.0020625428609
2022-08-19,343.857185048869
2022-08-22,327.55967955027734
2022-08-23,333.10542335168185
2022-08-24,322.87670902558875
2022-08-25,343.6713402326136
2022-08-26,316.6427932071998
2022-08-29,305.5108979767981
2022-08-30,297.61131411097256
2022-08-31,286.8350627169281
2022-09-01,277.37423034822444
2022-09-02,269.5760600106109
2022-09-05,271.19331377597297
2022-09-06,268.47315806501985
2022-09-07,275.94561112721016
2022-09-08,283.7962741187381
2022-09-09,294.49328173226377
2022-09-12,297.9787941649155
2022-09-13,269.1007952106209
2022-09-14,277.7377912779168
2022-09-15,273.15654016789534
2022-09-16,280.8692580572841
2022-09-19,284.4637258990997
2022-09-20,278.68000357808336
2022-09-21,278.5287979483092
2022-09-22,266.67906314450465
2022-09-23,261.2974801797661
2022-09-26,258.59902490723573
2022-09-27,262.8240071237946
2022-09-28,266.27554396271233
2022-09-29,252.6206502305892
2022-09-30,245.39462823850272
2022-10-03,259.22061529125176
2022-10-04,273.63868952406864
2022-10-05,278.4209663685307
2022-10-06,274.24602440846087
2022-10-07,247.80356383476516
2022-10-10,233.0697796840164
2022-10-11,229.0906345073228
2022-10-12,224.56229211659007
2022-10-13,232.6513520800955
2022-10-14,215.68634902610407
2022-10-17,222.5532109691132
2022-10-18,222.5194144673723
2022-10-19,223.49781397938972
2022-10-20,229.1539214550819
2022-10-21,239.88276252159727
2022-10-24,248.77756199004708
2022-10-25,256.9706858273626
2022-10-26,250.6885719705496
2022-10-27,241.29538294075897
2022-10-28,254.01351855705943
2022-10-31,247.0227713550661
2022-11-01,249.5260288211336
2022-11-02,241.63264185978977
2022-11-03,236.63932404830365
2022-11-04,253.50565182446925
2022-11-07,258.3788584460104
2022-11-08,266.4597765104242
2022-11-09,250.9959951032351
2022-11-10,286.85060958814205
2022-11-11,298.9219557099129
2022-11-14,293.5660136732766
2022-11-15,303.2875929200734
2022-11-16,280.3138210246244
2022-11-17,284.7380337374938
2022-11-18,287.3454213728232
2022-11-21,278.0848762719784
2022-11-22,290.75565392626805
2022-11-23,294.5405220002461
2022-11-24,299.6943416007917
2022-11-25,295.68371172404613
2022-11-28,283.5958133860495
2022-11-29,283.84729888673183
2022-11-30,306.9328335258263
2022-12-01,309.39521551521347
2022-12-02,303.7809168401441
2022-12-05,297.7770552731721
2022-12-06,286.6820632609551
2022-12-07,288.8827557088331
2022-12-08,303.87718460663035
2022-12-09,296.4611113456835
2022-12-12,303.5124322231252
2022-12-13,312.1694778137251
2022-12-14,303.14184328203777
2022-12-15,284.1509683339853
2022-12-16,284.8867713312312
2022-12-19,278.4205482985181
2022-12-20,276.27523363143985
2022-12-21,287.06149378871606
2022-12-22,266.9121353303537
2022-12-23,268.1644940762842
2022-12-26,270.61860199994226
2022-12-27,263.3723756672429
2022-12-28,253.92351892244008
2022-12-29,262.3225053067729
2022-12-30,258.1391605665806
2023-01-02,258.78508059680365
2023-01-03,247.95636011136
2023-01-04,257.1055089418922
2023-01-05,252.16224111488435
2023-01-06,270.3747870020841
2023-01-09,278.6158609559415
2023-01-10,282.35017679035127
2023-01-11,287.57575887476423
2023-01-12,290.86522806871574
2023-01-13,292.9149963323869
2023-01-16,296.32679864259774
2023-01-17,301.2429964050818
2023-01-18,298.25124045589075
2023-01-19,286.0828979035807
