Date,Close
2021-03-23,10.909546
2021-03-24,10.461738
2021-03-25,10.456605
2021-03-26,10.281252
2021-03-29,10.193087
2021-03-30,9.926954
2021-03-31,9.924573
2021-04-01,9.930134
2021-04-02,9.749964
2021-04-05,9.681653
2021-04-06,9.875048
2021-04-07,9.698821
2021-04-08,9.984114
2021-04-09,10.32473
2021-04-12,10.385571
2021-04-13,10.177754
2021-04-14,10.154999
2021-04-15,10.172046
2021-04-16,10.368715
2021-04-19,10.05752
2021-04-20,9.945168
2021-04-21,9.749258
2021-04-22,9.807576
2021-04-23,9.875032
2021-04-26,9.69078
2021-04-27,9.311915
2021-04-28,9.619978
2021-04-29,9.208895
2021-04-30,9.292322
2021-05-03,9.404903
2021-05-04,9.434422
2021-05-05,9.923214
2021-05-06,10.029935
2021-05-07,9.527595
2021-05-10,9.621367
2021-05-11,10.046545
2021-05-12,10.020055
2021-05-13,9.65504
2021-05-14,10.060905
2021-05-17,10.173315
2021-05-18,9.748304
2021-05-19,9.629721
2021-05-20,9.863564
2021-05-21,10.037491
2021-05-24,10.22642
2021-05-25,10.058494
2021-05-26,10.153249
2021-05-27,9.899371
2021-05-28,9.805449
2021-05-31,9.502956
2021-06-01,9.359643
2021-06-02,9.434795
2021-06-03,9.254414
2021-06-04,9.135375
2021-06-07,9.101774
2021-06-08,9.166114
2021-06-09,9.153715
2021-06-10,9.306098
2021-06-11,9.317278
2021-06-14,9.302256
2021-06-15,9.34758
2021-06-16,9.585137
2021-06-17,9.616364
2021-06-18,9.752643
2021-06-21,10.036949
2021-06-22,9.854799
2021-06-23,9.649308
2021-06-24,9.391151
2021-06-25,9.367393
2021-06-28,9.316472
2021-06-29,9.309659
2021-06-30,8.981384
2021-07-01,8.851133
2021-07-02,8.778517
2021-07-05,8.685177
2021-07-06,8.872525
2021-07-07,8.666969
2021-07-08,8.739176
2021-07-09,8.863821
2021-07-12,8.882866
2021-07-13,8.87956
2021-07-14,9.092758
2021-07-15,9.208689
2021-07-16,9.504109
2021-07-19,9.476529
2021-07-20,9.792379
2021-07-21,10.278861
2021-07-22,9.979647
2021-07-23,9.647068
2021-07-26,9.390212
2021-07-27,9.646363
2021-07-28,9.749531
2021-07-29,9.403802
2021-07-30,9.794098
2021-08-02,9.431153
2021-08-03,8.957746
2021-08-04,8.869663
2021-08-05,9.251269
2021-08-06,9.121462
2021-08-09,9.352288
2021-08-10,9.718815
2021-08-11,9.366187
2021-08-12,9.274724
2021-08-13,8.790391
2021-08-16,8.962079
2021-08-17,9.128351
2021-08-18,9.202911
2021-08-19,8.812321
2021-08-20,8.599409
2021-08-23,8.998662
2021-08-24,9.316831
2021-08-25,9.635119
2021-08-26,9.360416
2021-08-27,9.300899
2021-08-30,9.358742
2021-08-31,9.454737
2021-09-01,9.34163
2021-09-02,9.787607
2021-09-03,10.239032
2021-09-06,9.865334
2021-09-07,9.796588
2021-09-08,10.014068
2021-09-09,10.076394
2021-09-10,9.714079
2021-09-13,9.701787
2021-09-14,9.787318
2021-09-15,9.75044
2021-09-16,9.966683
2021-09-17,9.858914
2021-09-20,10.329367
2021-09-21,10.178661
2021-09-22,9.957996
2021-09-23,9.785962
2021-09-24,9.742909
2021-09-27,9.397282
2021-09-28,9.472956
2021-09-29,9.889973
2021-09-30,9.794337
2021-10-01,9.405735
2021-10-04,9.131975
2021-10-05,8.616822
2021-10-06,8.771209
2021-10-07,8.944357
2021-10-08,8.700605
2021-10-11,8.586538
2021-10-12,8.132315
2021-10-13,8.403386
2021-10-14,8.535933
2021-10-15,8.456269
2021-10-18,8.293832
2021-10-19,8.048491
2021-10-20,8.08483
2021-10-21,8.179171
2021-10-22,8.284394
2021-10-25,8.620043
2021-10-26,8.568147
2021-10-27,8.987958
2021-10-28,8.853442
2021-10-29,8.862475
2021-11-01,9.257735
2021-11-02,9.535817
2021-11-03,9.75019
2021-11-04,9.299086
2021-11-05,8.808101
2021-11-08,8.42307
2021-11-09,8.400765
2021-11-10,8.205596
2021-11-11,8.378307
2021-11-12,8.51768
2021-11-15,8.738038
2021-11-16,8.585952
2021-11-17,8.661786
2021-11-18,8.454871
2021-11-19,8.381278
2021-11-22,8.474809
2021-11-23,8.606577
2021-11-24,8.721994
2021-11-25,8.617746
2021-11-26,8.61615
2021-11-29,8.56693
2021-11-30,8.541851
2021-12-01,8.651972
2021-12-02,8.350913
2021-12-03,7.911181
2021-12-06,7.681195
2021-12-07,7.37365
2021-12-08,7.136172
2021-12-09,7.262048
2021-12-10,7.195764
2021-12-13,6.924268
2021-12-14,6.751951
2021-12-15,6.814628
2021-12-16,6.599346
2021-12-17,6.618993
2021-12-20,6.587146
2021-12-21,6.447702
2021-12-22,6.580294
2021-12-23,6.412977
2021-12-24,6.340945
2021-12-27,6.252331
2021-12-28,6.101396
2021-12-29,6.18516
2021-12-30,6.173359
2021-12-31,5.935458
2022-01-03,5.727448
2022-01-04,5.880371
2022-01-05,5.890346
2022-01-06,5.754957
2022-01-07,5.821353
2022-01-10,5.812241
2022-01-11,5.962302
2022-01-12,6.02717
2022-01-13,5.919878
2022-01-14,5.890953
2022-01-17,5.941337
2022-01-18,5.937602
2022-01-19,6.015991
2022-01-20,5.969202
2022-01-21,6.272081
2022-01-24,6.322412
2022-01-25,6.014661
2022-01-26,6.212395
2022-01-27,6.526928
2022-01-28,6.465208
2022-01-31,6.614556
2022-02-01,6.371791
2022-02-02,6.466511
2022-02-03,6.459556
2022-02-04,6.435295
2022-02-07,6.436542
2022-02-08,6.688366
2022-02-09,7.027668
2022-02-10,7.085719
2022-02-11,7.245187
2022-02-14,7.313189
2022-02-15,7.057665
2022-02-16,7.062473
2022-02-17,6.887964
2022-02-18,6.809866
2022-02-21,6.891305
2022-02-22,6.575433
2022-02-23,6.636207
2022-02-24,7.019932
2022-02-25,6.9779
2022-02-28,6.735991
2022-03-01,6.549119
2022-03-02,6.651833
2022-03-03,6.853866
2022-03-04,6.897942
2022-03-07,7.084184
2022-03-08,7.454401
2022-03-09,7.73818
2022-03-10,7.867746
2022-03-11,7.912714
2022-03-14,7.791774
2022-03-15,7.630003
2022-03-16,7.490165
2022-03-17,7.258409
2022-03-18,7.131838
2022-03-21,7.242283
2022-03-22,7.068482
2022-03-23,7.057891
2022-03-24,7.298457
2022-03-25,7.352747
2022-03-28,7.522102
2022-03-29,7.483366
2022-03-30,7.36311
2022-03-31,7.461396
2022-04-01,7.131812
2022-04-04,6.996431
2022-04-05,7.252419
2022-04-06,7.413369
2022-04-07,7.843478
2022-04-08,8.368356
2022-04-11,8.116371
2022-04-12,8.126746
2022-04-13,8.385956
2022-04-14,8.54283
2022-04-15,8.847818
2022-04-18,9.033026
2022-04-19,9.108776
2022-04-20,9.293518
2022-04-21,9.453576
2022-04-22,9.506742
2022-04-25,9.492675
2022-04-26,9.473473
2022-04-27,9.364002
2022-04-28,9.361084
2022-04-29,9.24862
2022-05-02,9.178596
2022-05-03,9.29063
2022-05-04,9.328565
2022-05-05,9.312542
2022-05-06,9.773573
2022-05-09,9.650424
2022-05-10,9.722712
2022-05-11,9.882627
2022-05-12,9.992648
2022-05-13,10.001672
2022-05-16,9.732786
2022-05-17,9.9003
2022-05-18,10.184898
2022-05-19,10.481483
2022-05-20,10.625091
2022-05-23,10.784259
2022-05-24,10.943938
2022-05-25,11.525395
2022-05-26,11.630584
2022-05-27,11.751566
2022-05-30,11.658854
2022-05-31,11.79401
2022-06-01,11.391016
2022-06-02,11.66341
2022-06-03,11.156225
2022-06-06,10.934255
2022-06-07,10.872591
2022-06-08,10.784615
2022-06-09,10.676713
2022-06-10,10.807411
2022-06-13,10.567095
2022-06-14,9.98007
2022-06-15,9.81599
2022-06-16,10.011096
2022-06-17,10.152258
2022-06-20,10.593951
